Date,Year,Month,Month_Name,Day,Weekday,Quarter,Mode,Category,Category_Code,Subcategory,Note,Amount,Transaction_Type,Transaction_Type_Code
2017-07-27,2017,7,July,27,Thursday,3,Credit Card,Food,18,Dinner,Non veg overloaded pizza,215.0,Expense,0
2018-09-16,2018,9,September,16,Sunday,3,Cash,Festivals,16,Ganesh Pujan,Ganesh idol,251.0,Expense,0
2017-02-18,2017,2,February,18,Saturday,1,Cash,Family,15,Pocket money,Unknown,500.0,Expense,0
2017-08-08,2017,8,August,8,Tuesday,3,Saving Bank Account 1,Food,18,Milk,milk 1lit,66.0,Expense,0
2017-11-12,2017,11,November,12,Sunday,4,Cash,Household,24,Appliances,Screwdriver 2,120.0,Expense,0
2017-12-29,2017,12,December,29,Friday,4,Cash,Food,18,snacks,3 pavwada,30.0,Expense,0
2016-12-29,2016,12,December,29,Thursday,4,Saving Bank Account 1,Subscription,45,Tata Sky,Unknown,214.0,Expense,0
2017-07-19,2017,7,July,19,Wednesday,3,Saving Bank Account 1,Food,18,Milk,Half lit  milk,32.0,Expense,0
2018-01-30,2018,1,January,30,Tuesday,1,Saving Bank Account 1,Share Market,41,Unknown,Unknown,10000.0,Transfer-Out,2
2018-08-24,2018,8,August,24,Friday,3,Cash,Food,18,Rajgira ladu,Unknown,20.0,Expense,0
2017-11-08,2017,11,November,8,Wednesday,4,Saving Bank Account 1,Food,18,fruits,1 kg apple,130.0,Expense,0
2016-04-02,2016,4,April,2,Saturday,2,Cash,Transportation,48,auto,LB road to Permanent Residence,50.0,Expense,0
2016-10-31,2016,10,October,31,Monday,4,Saving Bank Account 1,Festivals,16,Diwali,Mi band 5 ( Bhaiduj gift),1999.0,Expense,0
2017-11-12,2017,11,November,12,Sunday,4,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2017-07-30,2017,7,July,30,Sunday,3,Cash,Food,18,snacks,Chicken roll kasha,100.0,Expense,0
2017-07-12,2017,7,July,12,Wednesday,3,Saving Bank Account 1,Equity Mutual Fund B,10,Unknown,Unknown,100000.0,Transfer-Out,2
2016-08-01,2016,8,August,1,Monday,3,Saving Bank Account 1,Money Transfer,30,Unknown,Unknown,15000.0,Expense,0
2017-09-15,2017,9,September,15,Friday,3,Saving Bank Account 1,Food,18,breakfast,2 plates poha,50.0,Expense,0
2018-03-31,2018,3,March,31,Saturday,1,Saving Bank Account 1,Transportation,48,Bike,Station Parking,10.0,Expense,0
2018-09-07,2018,9,September,7,Friday,3,Saving Bank Account 1,Equity Mutual Fund E,13,Unknown,Unknown,1000.0,Transfer-Out,2
2017-12-29,2017,12,December,29,Friday,4,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Data booster pack,181.0,Expense,0
2018-08-30,2018,8,August,30,Thursday,3,Cash,Food,18,Sweets,Warna Srikhand pav kg,78.0,Expense,0
2015-02-26,2015,2,February,26,Thursday,1,Cash,Food,18,Milk,Unknown,26.0,Expense,0
2018-02-14,2018,2,February,14,Wednesday,1,Saving Bank Account 1,Food,18,snacks,1 chicken shawarma,60.0,Expense,0
2017-10-01,2017,10,October,1,Sunday,4,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Transfer-Out,2
2016-10-10,2016,10,October,10,Monday,4,Cash,Food,18,Grocery,apple half kg+ mixer repair+flowers,100.0,Expense,0
2016-08-23,2016,8,August,23,Tuesday,3,Saving Bank Account 1,Family,15,Pocket money,Unknown,2000.0,Expense,0
2018-02-11,2018,2,February,11,Sunday,1,Cash,Transportation,48,Train,Place 0 to Place 3 returns,40.0,Expense,0
2016-12-31,2016,12,December,31,Saturday,4,Saving Bank Account 1,Gift,20,Unknown,Birthday gift,1096.0,Expense,0
2015-01-20,2015,1,January,20,Tuesday,1,Cash,Food,18,Unknown,srikhand,65.0,Expense,0
2018-06-10,2018,6,June,10,Sunday,2,Saving Bank Account 1,Household,24,home decor,Sofa covers,3000.0,Expense,0
2017-11-27,2017,11,November,27,Monday,4,Cash,Transportation,48,auto,Place 6 station to  mall,30.0,Expense,0
2017-05-01,2017,5,May,1,Monday,2,Saving Bank Account 1,Other,31,Unknown,To savings account,100.0,Expense,0
2018-07-08,2018,7,July,8,Sunday,3,Saving Bank Account 1,Food,18,Tea,3 cutting chai,30.0,Expense,0
2017-01-03,2017,1,January,3,Tuesday,1,Cash,Food,18,Water,Unknown,70.0,Expense,0
2018-01-14,2018,1,January,14,Sunday,1,Cash,Transportation,48,auto,mumbai University Kalina to Santacruz station,40.0,Expense,0
2015-02-09,2015,2,February,9,Monday,1,Saving Bank Account 1,Transportation,48,Unknown,train - brc to mmct,176.0,Expense,0
2017-05-14,2017,5,May,14,Sunday,2,Saving Bank Account 1,Household,24,Kirana,Shev bhaji sev,50.0,Expense,0
2018-01-31,2018,1,January,31,Wednesday,1,Saving Bank Account 1,Transportation,48,Bike,Parking sticker,50.0,Expense,0
2016-12-04,2016,12,December,4,Sunday,4,Cash,Food,18,snacks,3 chips packets,15.0,Expense,0
2016-11-03,2016,11,November,3,Thursday,4,Saving Bank Account 1,Health,23,Medicine,medicine,700.0,Expense,0
2015-12-10,2015,12,December,10,Thursday,4,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Expense,0
2018-07-21,2018,7,July,21,Saturday,3,Cash,Food,18,Biscuits,Toast packet,45.0,Expense,0
2015-01-04,2015,1,January,4,Sunday,1,Cash,Food,18,Unknown,tea,20.0,Expense,0
2016-02-28,2016,2,February,28,Sunday,1,Cash,Grooming,22,Saloon,hair cut,100.0,Expense,0
2017-09-11,2017,9,September,11,Monday,3,Saving Bank Account 1,Family,15,Pocket money,Unknown,2500.0,Expense,0
2018-07-01,2018,7,July,1,Sunday,3,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,12500.0,Transfer-Out,2
2017-07-22,2017,7,July,22,Saturday,3,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2017-09-06,2017,9,September,6,Wednesday,3,Cash,Family,15,Pocket money,Unknown,500.0,Expense,0
2017-12-22,2017,12,December,22,Friday,4,Saving Bank Account 1,Food,18,Lunch,Home Food Delivery,380.0,Expense,0
2018-01-19,2018,1,January,19,Friday,1,Cash,Food,18,Bread,Flatbread 6 pcs,20.0,Expense,0
2018-07-02,2018,7,July,2,Monday,3,Cash,Transportation,48,Bus,2 Place 6 Stand to MS,20.0,Expense,0
2018-05-07,2018,5,May,7,Monday,2,Cash,Food,18,Milk,milk 1lit,72.0,Expense,0
2017-08-14,2017,8,August,14,Monday,3,Credit Card,Household,24,Appliances,Steam machine,320.0,Expense,0
2015-03-01,2015,3,March,1,Sunday,1,Cash,Food,18,Tea,Unknown,6.0,Expense,0
2015-02-08,2015,2,February,8,Sunday,1,Saving Bank Account 1,Food,18,Unknown,egg fried rice,86.0,Expense,0
2017-08-10,2017,8,August,10,Thursday,3,Saving Bank Account 1,Household,24,Kirana,Dahi (42) + Vanilla essance (34),76.0,Expense,0
2017-06-16,2017,6,June,16,Friday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2018-09-10,2018,9,September,10,Monday,3,Cash,Food,18,Milk,Half lit  milk,36.0,Expense,0
2015-01-03,2015,1,January,3,Saturday,1,Saving Bank Account 1,Other,31,Unknown,cricket expenses,223.0,Expense,0
2018-02-06,2018,2,February,6,Tuesday,1,Credit Card,Culture,5,Movie,2 PVR Place 6,312.0,Expense,0
2018-01-04,2018,1,January,4,Thursday,1,Saving Bank Account 1,Small Cap Fund 2,43,Unknown,Unknown,5000.0,Transfer-Out,2
2015-05-10,2015,5,May,10,Sunday,2,Cash,Household,24,Toiletries,sensodyne rapid fire,160.0,Expense,0
2015-04-10,2015,4,April,10,Friday,2,Cash,Food,18,Grocery,Unknown,699.0,Expense,0
2017-03-15,2017,3,March,15,Wednesday,1,Cash,Household,24,Kirana,2 toast+ 2 parle g + Marie gold,111.0,Expense,0
2017-09-17,2017,9,September,17,Sunday,3,Saving Bank Account 1,Household,24,Kirana,Unknown,114.0,Expense,0
2017-11-24,2017,11,November,24,Friday,4,Credit Card,Culture,5,Movie,2 PVR Place 6,314.0,Expense,0
2018-06-24,2018,6,June,24,Sunday,2,Cash,Transportation,48,auto,2 Place 0 to Current Residence,40.0,Expense,0
2015-12-01,2015,12,December,1,Tuesday,4,Cash,Food,18,Eggs,Unknown,84.0,Expense,0
2016-11-14,2016,11,November,14,Monday,4,Saving Bank Account 1,Transportation,48,Travels,Veer Travels - BRC to Place 2 ( 2 Adults),1800.0,Expense,0
2015-01-09,2015,1,January,9,Friday,1,Cash,Food,18,Unknown,sprout chat,20.0,Expense,0
2015-11-21,2015,11,November,21,Saturday,4,Cash,Food,18,Eggs,1 dozen,84.0,Expense,0
2017-01-02,2017,1,January,2,Monday,1,Saving Bank Account 1,Food,18,Dinner,1 veg noodles + 1 chicken soup + 1 egg fried rice,386.0,Expense,0
2017-08-20,2017,8,August,20,Sunday,3,Cash,Transportation,48,Train,2 Place 0 to dadar return,60.0,Expense,0
2018-03-06,2018,3,March,6,Tuesday,1,Saving Bank Account 1,Education,8,Stationary,Xerox,4.0,Expense,0
2017-09-20,2017,9,September,20,Wednesday,3,Saving Bank Account 1,Other,31,Unknown,CSR,100.0,Expense,0
2015-01-04,2015,1,January,4,Sunday,1,Cash,Food,18,Unknown,shev,35.0,Expense,0
2018-01-09,2018,1,January,9,Tuesday,1,Saving Bank Account 1,Food,18,Milk,1 lit,69.0,Expense,0
2015-03-12,2015,3,March,12,Thursday,1,Credit Card,Health,23,Hospital,root canal due,1900.0,Expense,0
2017-06-27,2017,6,June,27,Tuesday,2,Saving Bank Account 1,Recurring Deposit,34,Unknown,New RD opened for 3 years,1000.0,Transfer-Out,2
2017-07-17,2017,7,July,17,Monday,3,Saving Bank Account 1,Apparel,1,Laundry,9 clothes ironing,63.0,Expense,0
2017-04-30,2017,4,April,30,Sunday,2,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2015-05-05,2015,5,May,5,Tuesday,2,Cash,Food,18,Grocery,methi + palak,100.0,Expense,0
2017-03-09,2017,3,March,9,Thursday,1,Cash,Food,18,beverage,2 orange juices,100.0,Expense,0
2015-01-22,2015,1,January,22,Thursday,1,Cash,Food,18,Unknown,snacks,33.0,Expense,0
2017-05-28,2017,5,May,28,Sunday,2,Saving Bank Account 1,Food,18,snacks,2 kachori,24.0,Expense,0
2015-02-11,2015,2,February,11,Wednesday,1,Saving Bank Account 1,Food,18,Unknown,bread pakoda + tea,26.0,Expense,0
2017-02-11,2017,2,February,11,Saturday,1,Cash,Family,15,Pocket money,Unknown,1000.0,Expense,0
2018-07-07,2018,7,July,7,Saturday,3,Credit Card,Food,18,Lunch,At restaurant,2.0,Expense,0
2016-12-31,2016,12,December,31,Saturday,4,Cash,Food,18,snacks,1 Panipuri,25.0,Expense,0
2017-09-18,2017,9,September,18,Monday,3,Saving Bank Account 1,Health,23,Medicine,Unknown,55.0,Expense,0
2015-01-26,2015,1,January,26,Monday,1,Cash,Food,18,Unknown,paav,30.0,Expense,0
2017-10-25,2017,10,October,25,Wednesday,4,Saving Bank Account 1,Petty Cash,32,Unknown,From Family,3000.0,Income,1
2016-07-04,2016,7,July,4,Monday,3,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Unknown,251.0,Expense,0
2016-09-01,2016,9,September,1,Thursday,3,Saving Bank Account 1,Money Transfer,30,Unknown,Unknown,10000.0,Expense,0
2015-05-11,2015,5,May,11,Monday,2,Saving Bank Account 1,Investment,26,Mutual fund,mutual fund,1000.0,Expense,0
2018-08-01,2018,8,August,1,Wednesday,3,Cash,Family,15,Pocket money,Unknown,40.0,Expense,0
2015-02-26,2015,2,February,26,Thursday,1,Cash,Transportation,48,auto,office to vasna road,60.0,Expense,0
2018-05-28,2018,5,May,28,Monday,2,Cash,Beauty,2,grooming,hair cut,100.0,Expense,0
2018-07-31,2018,7,July,31,Tuesday,3,Cash,Maid,28,Unknown,July salary,2000.0,Expense,0
2017-04-14,2017,4,April,14,Friday,2,Saving Bank Account 1,Family,15,Pocket money,Unknown,5000.0,Expense,0
2017-04-17,2017,4,April,17,Monday,2,Saving Bank Account 1,Family,15,clothes,H&M clothes,1497.0,Expense,0
2017-01-21,2017,1,January,21,Saturday,1,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Mobile Service Provider recharge,149.0,Expense,0
2018-01-26,2018,1,January,26,Friday,1,Credit Card,Apparel,1,Clothing,Pyjama (999)+ carry bag (10),1009.0,Expense,0
2018-01-13,2018,1,January,13,Saturday,1,Cash,Health,23,Medicine,Thyroid Tablets,740.0,Expense,0
2017-01-01,2017,1,January,1,Sunday,1,Cash,Food,18,Grocery,1kg atta,40.0,Expense,0
2015-10-31,2015,10,October,31,Saturday,4,Cash,Transportation,48,auto,b45 to Pandya bridge,71.0,Expense,0
2015-05-12,2015,5,May,12,Tuesday,2,Cash,Food,18,Milk,milk half shakti,26.0,Expense,0
2018-03-30,2018,3,March,30,Friday,1,Cash,Food,18,vegetables,Ginger + green chilli,20.0,Expense,0
2017-07-18,2017,7,July,18,Tuesday,3,Saving Bank Account 1,Household,24,Hardware,Umbrella,540.0,Expense,0
2017-01-03,2017,1,January,3,Tuesday,1,Cash,Food,18,chocolate,Pastry 2,50.0,Expense,0
2015-12-25,2015,12,December,25,Friday,4,Cash,Household,24,Kitchen,dustbin bags,50.0,Expense,0
2015-01-04,2015,1,January,4,Sunday,1,Cash,Food,18,Unknown,rice,175.0,Expense,0
2018-03-13,2018,3,March,13,Tuesday,1,Saving Bank Account 1,Small Cap Fund 1,42,Unknown,Unknown,5000.0,Transfer-Out,2
2017-05-21,2017,5,May,21,Sunday,2,Saving Bank Account 1,Subscription,45,Cable TV,Monthly recharge,261.0,Expense,0
2015-12-31,2015,12,December,31,Thursday,4,Cash,Food,18,Unknown,cake + balloon (150)+caps(50+40),540.0,Expense,0
2017-10-23,2017,10,October,23,Monday,4,Cash,Household,24,Toiletries,Shampoo sachets,9.0,Expense,0
2015-01-25,2015,1,January,25,Sunday,1,Cash,Beauty,2,Unknown,hair cut,60.0,Expense,0
2018-01-14,2018,1,January,14,Sunday,1,Credit Card,Apparel,1,Clothing,Head band,199.0,Expense,0
2015-03-15,2015,3,March,15,Sunday,1,Cash,Food,18,Milk,shakti + bread,36.0,Expense,0
2016-11-19,2016,11,November,19,Saturday,4,Cash,Transportation,48,Taxi,share jeep - Place T top to base (50/person),100.0,Expense,0
2018-05-20,2018,5,May,20,Sunday,2,Saving Bank Account 1,Family,15,misc,"Soap, shampoo, razor",122.0,Expense,0
2017-01-31,2017,1,January,31,Tuesday,1,Saving Bank Account 1,Food,18,Milk,half liter buffalo,35.0,Expense,0
2017-04-20,2017,4,April,20,Thursday,2,Saving Bank Account 1,Household,24,Kirana,Smart point,621.68,Expense,0
2015-05-13,2015,5,May,13,Wednesday,2,Saving Bank Account 1,Food,18,Milk,milk half shakti,26.0,Expense,0
2016-04-20,2016,4,April,20,Wednesday,2,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Unknown,251.0,Expense,0
2016-11-12,2016,11,November,12,Saturday,4,Cash,Food,18,snacks,Bombay vada pav,10.0,Expense,0
2018-01-08,2018,1,January,8,Monday,1,Cash,Food,18,snacks,Vadapav,20.0,Expense,0
2015-02-24,2015,2,February,24,Tuesday,1,Cash,Food,18,Grocery,vegetable,160.0,Expense,0
2016-05-05,2016,5,May,5,Thursday,2,Saving Bank Account 1,Investment,26,RD,Unknown,1000.0,Expense,0
2018-03-01,2018,3,March,1,Thursday,1,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10000.0,Expense,0
2016-10-10,2016,10,October,10,Monday,4,Saving Bank Account 1,Investment,26,Mutual fund,Unknown,1000.0,Expense,0
2016-12-14,2016,12,December,14,Wednesday,4,Cash,Food,18,vegetables,Unknown,200.0,Expense,0
2018-07-13,2018,7,July,13,Friday,3,Saving Bank Account 1,Small Cap Fund 1,42,Unknown,Unknown,5000.0,Transfer-Out,2
2017-03-07,2017,3,March,7,Tuesday,1,Saving Bank Account 1,Equity Mutual Fund E,13,Unknown,Unknown,1000.0,Transfer-Out,2
2016-03-31,2016,3,March,31,Thursday,1,Saving Bank Account 1,Salary,36,Unknown,From workplace,70806.0,Income,1
2017-05-09,2017,5,May,9,Tuesday,2,Cash,Food,18,Ice cream,Cornetto butterscotch,40.0,Expense,0
2015-01-18,2015,1,January,18,Sunday,1,Cash,Food,18,Unknown,milk half gold,29.0,Expense,0
2018-01-04,2018,1,January,4,Thursday,1,Saving Bank Account 1,Documents,7,Updation,Aadhar Address Change,50.0,Expense,0
2016-11-19,2016,11,November,19,Saturday,4,Cash,Transportation,48,auto,within city,80.0,Expense,0
2018-07-01,2018,7,July,1,Sunday,3,Saving Bank Account 1,Food,18,snacks,Vadapav,15.0,Expense,0
2017-07-19,2017,7,July,19,Wednesday,3,Saving Bank Account 1,Food,18,Eggs,4 eggs,22.0,Expense,0
2018-01-18,2018,1,January,18,Thursday,1,Saving Bank Account 1,Transportation,48,Bike,Two Wheeler Bikedelux second installment,50000.0,Expense,0
2015-05-17,2015,5,May,17,Sunday,2,Saving Bank Account 1,Transportation,48,Taxi,BR to mumbai,6000.0,Expense,0
2016-06-20,2016,6,June,20,Monday,2,Saving Bank Account 1,Food,18,snacks,icecream,140.0,Expense,0
2018-06-29,2018,6,June,29,Friday,2,Cash,Household,24,Hardware,Tulsi plant+ pot,70.0,Expense,0
2018-05-09,2018,5,May,9,Wednesday,2,Credit Card,Subscription,45,Netflix,Unknown,199.0,Expense,0
2017-12-01,2017,12,December,1,Friday,4,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,40000.0,Transfer-Out,2
2018-03-31,2018,3,March,31,Saturday,1,Saving Bank Account 1,Interest,25,Unknown,interest paid,589.0,Income,1
2018-07-23,2018,7,July,23,Monday,3,Credit Card,Subscription,45,Tata Sky,Current Residence - Tata Play recharge,154.0,Expense,0
2018-06-28,2018,6,June,28,Thursday,2,Cash,Transportation,48,Taxi,Vadala road to Nehru Planetarium,228.0,Expense,0
2017-11-12,2017,11,November,12,Sunday,4,Cash,Food,18,Tea,Unknown,12.0,Expense,0
2017-04-20,2017,4,April,20,Thursday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2016-12-17,2016,12,December,17,Saturday,4,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Mobile Service Provider recharge wfh,301.0,Expense,0
2017-01-01,2017,1,January,1,Sunday,1,Saving Bank Account 1,Health,23,Medicine,antibiotics,354.0,Expense,0
2016-12-31,2016,12,December,31,Saturday,4,Saving Bank Account 1,Food,18,Lunch,veg fried rice,170.0,Expense,0
2015-01-27,2015,1,January,27,Tuesday,1,Cash,Food,18,Unknown,tea,30.0,Expense,0
2017-07-18,2017,7,July,18,Tuesday,3,Saving Bank Account 1,Household,24,Hardware,Pakad,240.0,Expense,0
2017-01-10,2017,1,January,10,Tuesday,1,Cash,Food,18,fruits,1 kg apple + bananas,160.0,Expense,0
2016-12-04,2016,12,December,4,Sunday,4,Cash,Food,18,snacks,pav bhaji pav 3 packets (8pcs each),45.0,Expense,0
2017-11-07,2017,11,November,7,Tuesday,4,Saving Bank Account 1,Food,18,Milk,1 lit,70.0,Expense,0
2017-02-22,2017,2,February,22,Wednesday,1,Saving Bank Account 1,Transportation,48,Taxi,Place 2 to Place 1,5500.0,Expense,0
2015-03-13,2015,3,March,13,Friday,1,Cash,Transportation,48,auto,to office,10.0,Expense,0
2018-01-08,2018,1,January,8,Monday,1,Cash,Other,31,Unknown,Gift from inlaws,2000.0,Income,1
2018-09-20,2018,9,September,20,Thursday,3,Cash,Food,18,snacks,Idli medu Vada mix 2 plates,60.0,Expense,0
2015-08-02,2015,8,August,2,Sunday,3,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Expense,0
2017-12-23,2017,12,December,23,Saturday,4,Credit Card,Gift,20,Unknown,Birthday gift,798.0,Expense,0
2017-01-30,2017,1,January,30,Monday,1,Cash,Food,18,snacks,single pav vada,15.0,Expense,0
2017-05-30,2017,5,May,30,Tuesday,2,Cash,Food,18,Lunch,2 veg Frankie,120.0,Expense,0
2015-02-15,2015,2,February,15,Sunday,1,Cash,Food,18,Unknown,tea,20.0,Expense,0
2017-03-11,2017,3,March,11,Saturday,1,Saving Bank Account 1,Food,18,Grocery,1.5 lit milk + 3 cold drink + 1 khari + 1 bread,200.0,Expense,0
2016-10-01,2016,10,October,1,Saturday,4,Saving Bank Account 1,Investment,26,Public Provident Fund,Unknown,10000.0,Expense,0
2017-07-23,2017,7,July,23,Sunday,3,Cash,Household,24,Appliances,For tata sky installation (100 rs given by Family ),200.0,Expense,0
2015-02-02,2015,2,February,2,Monday,1,Cash,Food,18,Unknown,milk half shakti,26.0,Expense,0
2017-02-01,2017,2,February,1,Wednesday,1,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Transfer-Out,2
2016-03-10,2016,3,March,10,Thursday,1,Saving Bank Account 1,Investment,26,RD,Unknown,1000.0,Expense,0
2018-01-03,2018,1,January,3,Wednesday,1,Saving Bank Account 1,Transportation,48,Bike,Two Wheeler Bikedelux booking amount,1000.0,Expense,0
2017-12-29,2017,12,December,29,Friday,4,Cash,Food,18,flour mill,Unknown,5.0,Expense,0
2017-06-08,2017,6,June,8,Thursday,2,Saving Bank Account 1,Food,18,breakfast,Bread,35.0,Expense,0
2018-04-30,2018,4,April,30,Monday,2,Cash,Household,24,Kirana,Supermart,165.0,Expense,0
2018-01-06,2018,1,January,6,Saturday,1,Saving Bank Account 1,Subscription,45,Mahanagar Gas,Unknown,810.0,Expense,0
2017-04-22,2017,4,April,22,Saturday,2,Saving Bank Account 1,Transportation,48,Train,Place 0 to Vikhroli return,30.0,Expense,0
2017-03-25,2017,3,March,25,Saturday,1,Saving Bank Account 1,Gpay Reward,21,Unknown,reward Gpay,6.0,Income,1
2017-12-19,2017,12,December,19,Tuesday,4,Cash,Food,18,snacks,Chicken Frankie,45.0,Expense,0
2017-06-01,2017,6,June,1,Thursday,2,Saving Bank Account 1,Saving Bank Account 2,38,Unknown,Unknown,100.0,Transfer-Out,2
2016-11-30,2016,11,November,30,Wednesday,4,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,0
2017-09-15,2017,9,September,15,Friday,3,Saving Bank Account 1,Food,18,Milk,milk 1lit,66.0,Expense,0
2017-05-27,2017,5,May,27,Saturday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2017-05-02,2017,5,May,2,Tuesday,2,Saving Bank Account 1,Food,18,Tea,2 cups,20.0,Expense,0
2017-05-01,2017,5,May,1,Monday,2,Saving Bank Account 1,Apparel,1,Clothing,H&M Tshirt for Family,599.0,Expense,0
2015-04-06,2015,4,April,6,Monday,2,Saving Bank Account 1,Investment,26,Mutual fund,ICICI prudential,1000.0,Expense,0
2017-03-20,2017,3,March,20,Monday,1,Saving Bank Account 1,Household,24,Appliances,2 Spike guard,450.0,Expense,0
2016-01-09,2016,1,January,9,Saturday,1,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Mobile Service Provider recharge wfh,251.0,Expense,0
2017-03-08,2017,3,March,8,Wednesday,1,Saving Bank Account 1,Food,18,Ice cream,naturals,150.0,Expense,0
2017-01-09,2017,1,January,9,Monday,1,Cash,Beauty,2,grooming,hair cut+shaving,80.0,Expense,0
2017-05-12,2017,5,May,12,Friday,2,Saving Bank Account 1,Food,18,Lunch,4 chapati,20.0,Expense,0
2015-01-21,2015,1,January,21,Wednesday,1,Cash,Food,18,Unknown,samosa + 2 tea,27.0,Expense,0
